N,P,K,temperature,humidity,ph,rainfall,soil_type,season,irrigation,crop_duration_days,label
119,76,51,26.831189,81.666569,5.958385,111.553471,loamy,Perennial,semi-irrigated,312,banana
92,68,46,26.527174,74.3296,5.743281,99.071198,loamy,Perennial,semi-irrigated,316,banana
129,91,59,32.0,86.153254,6.498893,120.038554,loamy,Perennial,irrigated,339,banana
86,71,46,25.915408,72.0,5.5,90.898726,red,Perennial,semi-irrigated,329,banana
97,68,52,25.956135,75.773561,5.748865,99.41305,loamy,Perennial,semi-irrigated,300,banana
125,100,55,31.478525,87.117698,6.382927,125.933384,alluvial,Perennial,semi-irrigated,340,banana
133,97,56,32.0,89.019072,6.375248,123.103168,alluvial,Perennial,semi-irrigated,358,banana
133,98,60,30.377627,88.32608,6.26702,122.667849,red,Perennial,semi-irrigated,360,banana
80,72,48,27.704081,73.251654,5.601313,90.426292,alluvial,Perennial,semi-irrigated,350,banana
123,91,60,31.862084,87.060563,6.131949,122.849919,red,Perennial,semi-irrigated,317,banana
135,95,57,30.768057,87.661167,6.420979,127.059817,alluvial,Perennial,irrigated,350,banana
97,85,52,29.41832,81.264615,5.893658,112.220604,alluvial,Perennial,irrigated,322,banana
88,72,45,25.842686,76.465456,5.560041,93.760025,alluvial,Perennial,semi-irrigated,352,banana
105,81,55,28.767956,77.169801,6.107622,115.906744,red,Perennial,irrigated,324,banana
106,84,52,29.586209,81.404769,6.033314,105.832596,loamy,Perennial,semi-irrigated,345,banana
130,91,59,31.192926,86.414752,6.197166,120.892876,loamy,Perennial,irrigated,305,banana
124,100,59,30.613674,87.666325,6.330271,123.088267,red,Perennial,irrigated,357,banana
98,66,47,25.282056,73.739013,5.629847,97.179557,loamy,Perennial,irrigated,314,banana
116,85,57,28.127365,84.428865,6.319703,117.643728,alluvial,Perennial,semi-irrigated,300,banana
129,92,56,29.923178,88.15366,6.317937,126.417437,alluvial,Perennial,semi-irrigated,331,banana
93,75,49,30.003151,78.776948,5.837498,101.605438,red,Perennial,irrigated,325,banana
132,89,56,31.081413,85.85085,6.259834,128.14231,alluvial,Perennial,semi-irrigated,314,banana
110,71,49,27.794901,79.249578,5.742557,111.482367,red,Perennial,semi-irrigated,336,banana
83,76,46,25.111239,73.658921,5.567728,94.890869,red,Perennial,semi-irrigated,316,banana
125,96,60,30.791633,89.117989,6.262663,120.720111,red,Perennial,irrigated,343,banana
124,100,55,30.552341,86.823026,6.115851,129.429472,alluvial,Perennial,irrigated,319,banana
129,100,56,32.0,88.583213,6.196712,128.561022,alluvial,Perennial,irrigated,318,banana
108,85,53,27.039966,80.508787,6.213229,110.523571,loamy,Perennial,semi-irrigated,314,banana
80,73,45,26.487855,74.150739,5.516837,91.505782,red,Perennial,semi-irrigated,303,banana
135,93,55,30.223595,85.922041,6.192557,121.771748,red,Perennial,irrigated,318,banana
132,99,56,32.0,86.773774,6.40985,122.819846,alluvial,Perennial,semi-irrigated,321,banana
130,98,59,30.010162,89.298775,6.5,123.117013,loamy,Perennial,semi-irrigated,325,banana
81,66,45,25.986841,73.344551,5.695324,98.094052,loamy,Perennial,semi-irrigated,315,banana
131,93,57,30.772947,87.756487,6.241017,123.574828,alluvial,Perennial,irrigated,325,banana
84,66,46,26.156532,73.704757,5.519701,95.038593,red,Perennial,irrigated,305,banana
129,99,56,30.47308,89.862816,6.5,129.876148,red,Perennial,irrigated,343,banana
124,93,58,31.950653,86.492662,6.388531,123.164594,red,Perennial,semi-irrigated,342,banana
133,97,56,30.05197,85.11479,6.344454,127.396498,alluvial,Perennial,irrigated,318,banana
86,75,47,24.726771,72.648001,5.542092,99.211976,loamy,Perennial,semi-irrigated,334,banana
135,100,57,31.521232,87.11224,6.45021,125.241531,red,Perennial,semi-irrigated,334,banana
106,86,57,28.296325,80.726847,6.027536,115.599954,loamy,Perennial,semi-irrigated,321,banana
128,95,57,29.136748,84.74974,6.394419,119.86549,loamy,Perennial,semi-irrigated,316,banana
126,96,54,29.600832,88.639457,6.433107,124.534684,red,Perennial,irrigated,307,banana
94,67,47,26.306786,72.096248,5.688258,94.264283,alluvial,Perennial,semi-irrigated,324,banana
93,88,49,29.076491,79.271115,5.793396,122.493884,loamy,Perennial,semi-irrigated,304,banana
93,75,49,25.537484,72.903721,5.752893,95.463141,alluvial,Perennial,semi-irrigated,306,banana
118,90,51,25.907959,79.515636,6.119768,105.680672,alluvial,Perennial,semi-irrigated,323,banana
80,75,47,26.435352,76.069704,5.76524,93.132918,loamy,Perennial,irrigated,329,banana
92,70,47,26.591637,73.878901,5.520947,95.437814,alluvial,Perennial,semi-irrigated,351,banana
124,91,55,29.435263,86.763725,6.235494,120.505041,alluvial,Perennial,irrigated,311,banana
97,74,49,26.063834,72.0,5.5,104.726938,red,Perennial,irrigated,329,banana
128,93,58,30.632219,89.316406,6.237702,127.951671,alluvial,Perennial,irrigated,312,banana
98,77,51,28.601595,80.069045,5.740948,105.971582,loamy,Perennial,semi-irrigated,346,banana
123,76,58,28.700169,86.796261,5.83285,101.675312,loamy,Perennial,semi-irrigated,305,banana
117,79,53,29.083144,77.257829,6.036478,105.746284,red,Perennial,semi-irrigated,343,banana
98,72,50,24.0,76.409029,5.715249,101.108954,alluvial,Perennial,semi-irrigated,331,banana
133,99,59,30.617371,87.844893,6.391828,125.66922,alluvial,Perennial,semi-irrigated,353,banana
130,94,60,30.881098,88.338699,6.262412,122.89505,alluvial,Perennial,irrigated,321,banana
109,75,56,25.696089,84.319685,6.220907,108.509331,loamy,Perennial,irrigated,313,banana
105,82,52,27.277966,79.018546,6.137956,115.177847,red,Perennial,irrigated,350,banana
103,88,55,27.090382,81.939527,6.066631,102.055396,red,Perennial,semi-irrigated,359,banana
127,94,60,30.885305,85.746912,6.324983,122.899116,alluvial,Perennial,semi-irrigated,303,banana
101,81,54,29.289679,77.088847,5.966639,103.526771,alluvial,Perennial,irrigated,343,banana
96,69,50,24.794864,73.625499,5.667922,96.810661,red,Perennial,semi-irrigated,351,banana
119,92,53,30.864965,88.673949,6.408843,123.22882,alluvial,Perennial,irrigated,301,banana
100,88,51,29.401382,77.998371,6.144574,110.838961,red,Perennial,irrigated,360,banana
89,66,47,24.0,76.273703,5.532259,90.472943,alluvial,Perennial,semi-irrigated,354,banana
127,95,56,31.273748,85.166352,6.226874,130.0,alluvial,Perennial,semi-irrigated,355,banana
120,100,60,30.524389,86.934266,6.261874,130.0,loamy,Perennial,semi-irrigated,360,banana
115,75,53,28.742813,84.152932,5.760287,116.253236,alluvial,Perennial,irrigated,359,banana
96,65,48,24.595455,75.134114,5.579321,92.29032,loamy,Perennial,semi-irrigated,312,banana
115,77,52,28.541966,77.772584,5.858143,106.301284,alluvial,Perennial,irrigated,306,banana
95,67,53,24.347028,76.684375,5.656609,98.356604,loamy,Perennial,semi-irrigated,315,banana
93,80,50,29.523979,80.445582,6.129588,115.831738,red,Perennial,irrigated,360,banana
101,77,52,26.363432,81.684695,5.895116,118.026472,alluvial,Perennial,irrigated,311,banana
92,65,49,25.696072,77.247346,5.5,92.609741,loamy,Perennial,irrigated,317,banana
133,89,60,30.184091,88.607404,6.453184,120.640663,alluvial,Perennial,irrigated,314,banana
103,76,55,27.068048,81.820488,5.958134,102.786769,loamy,Perennial,semi-irrigated,338,banana
105,88,48,26.332789,80.252247,6.081765,117.736458,loamy,Perennial,irrigated,324,banana
120,91,56,29.785933,85.066517,6.225503,125.079305,alluvial,Perennial,semi-irrigated,355,banana
94,74,52,25.464491,72.645855,5.568795,96.166187,red,Perennial,semi-irrigated,343,banana
126,91,60,29.937803,89.413616,6.313926,119.198553,alluvial,Perennial,irrigated,325,banana
108,78,53,28.642354,78.346204,6.344576,105.731662,loamy,Perennial,irrigated,301,banana
84,75,48,24.593769,75.366836,5.540181,99.080649,red,Perennial,irrigated,360,banana
128,91,60,30.140209,86.22738,6.5,122.88588,red,Perennial,irrigated,339,banana
84,73,45,24.098349,76.371612,5.636744,91.145196,alluvial,Perennial,irrigated,311,banana
105,85,57,29.250499,85.082646,6.203583,104.589364,alluvial,Perennial,semi-irrigated,338,banana
121,75,56,28.156312,84.051886,5.738364,99.550435,red,Perennial,semi-irrigated,332,banana
92,67,45,24.145295,72.0,5.744664,94.595932,red,Perennial,irrigated,332,banana
123,94,58,29.744466,87.463352,6.260338,124.641677,red,Perennial,irrigated,312,banana
121,88,60,30.440979,88.360916,6.396046,124.831423,red,Perennial,irrigated,303,banana
115,80,49,28.601879,78.691818,6.281475,114.971106,red,Perennial,irrigated,342,banana
91,71,45,25.883215,72.265396,5.663383,88.984517,red,Perennial,semi-irrigated,342,banana
118,96,58,31.151852,87.415897,6.284889,121.489723,loamy,Perennial,irrigated,303,banana
85,70,45,24.66603,75.027317,5.53804,96.655226,loamy,Perennial,semi-irrigated,330,banana
127,92,55,30.460698,90.0,6.397749,125.892343,loamy,Perennial,semi-irrigated,351,banana
122,93,58,32.0,87.224077,6.316671,116.508799,alluvial,Perennial,semi-irrigated,339,banana
121,94,60,32.0,87.336132,6.412261,130.0,loamy,Perennial,irrigated,332,banana
92,67,45,25.967449,72.523166,5.619302,103.351481,alluvial,Perennial,irrigated,320,banana
131,91,59,30.901076,85.909857,6.240909,122.100688,alluvial,Perennial,irrigated,318,banana
102,88,50,28.377476,82.474333,6.116873,110.240443,red,Perennial,semi-irrigated,306,banana
87,71,45,26.082472,74.099568,5.538473,88.502412,red,Perennial,semi-irrigated,351,banana
85,65,47,24.740046,75.999917,5.5,93.479414,loamy,Perennial,semi-irrigated,336,banana
88,69,47,24.409541,74.005788,5.57624,88.641475,alluvial,Perennial,semi-irrigated,342,banana
89,65,47,24.283714,72.723267,5.839055,88.065854,alluvial,Perennial,irrigated,340,banana
95,67,47,24.791755,72.951196,5.567177,92.629402,loamy,Perennial,semi-irrigated,324,banana
114,89,53,27.45299,86.004675,6.013106,107.0775,red,Perennial,irrigated,334,banana
109,89,56,29.211124,75.518138,6.004066,104.673221,loamy,Perennial,semi-irrigated,358,banana
131,94,58,30.872315,87.000863,6.5,124.791498,loamy,Perennial,irrigated,350,banana
116,87,52,27.29339,79.050552,6.078124,113.17207,alluvial,Perennial,irrigated,303,banana
110,78,56,27.951568,83.524051,6.268071,108.139955,red,Perennial,irrigated,318,banana
105,80,50,29.36303,78.131545,6.170337,101.560814,alluvial,Perennial,semi-irrigated,305,banana
109,88,50,28.247883,77.512537,5.944711,103.828256,loamy,Perennial,irrigated,340,banana
127,96,60,29.552861,87.227784,6.39309,124.980601,loamy,Perennial,semi-irrigated,344,banana
83,68,49,25.219172,75.828845,5.702135,100.571924,loamy,Perennial,semi-irrigated,339,banana
130,99,55,30.114397,90.0,6.366866,123.305898,red,Perennial,irrigated,313,banana
114,89,54,27.13682,80.18363,6.19136,106.896433,red,Perennial,irrigated,303,banana
131,94,60,31.05986,89.266869,6.219629,124.856455,alluvial,Perennial,irrigated,328,banana
80,72,47,24.0,72.208953,5.5,97.687831,red,Perennial,irrigated,346,banana
135,99,53,30.240565,85.610834,6.298936,122.925291,red,Perennial,semi-irrigated,300,banana
121,89,57,31.663752,89.320707,6.459332,128.609215,red,Perennial,irrigated,335,banana
121,100,54,31.660584,88.424315,6.192713,120.678329,red,Perennial,semi-irrigated,326,banana
125,96,58,30.695302,84.912114,6.177156,122.768937,alluvial,Perennial,irrigated,338,banana
106,86,55,28.736325,76.365501,5.85929,108.555143,alluvial,Perennial,irrigated,312,banana
132,98,53,30.79127,85.702364,6.39496,130.0,red,Perennial,irrigated,325,banana
114,82,54,27.146704,79.110102,5.918194,105.542781,loamy,Perennial,semi-irrigated,321,banana
118,90,58,31.093228,89.25531,6.5,118.832543,loamy,Perennial,irrigated,304,banana
105,87,49,25.68718,81.067462,5.966894,107.754058,loamy,Perennial,semi-irrigated,304,banana
80,69,46,25.195094,76.230027,5.597276,88.0,alluvial,Perennial,semi-irrigated,307,banana
128,97,56,30.375162,87.613211,6.403124,121.485788,loamy,Perennial,irrigated,323,banana
108,90,54,26.520135,76.671735,5.981586,103.042636,loamy,Perennial,semi-irrigated,336,banana
101,83,47,29.488696,79.756022,5.904801,106.610814,loamy,Perennial,irrigated,322,banana
94,80,54,28.133043,77.99383,6.174124,120.988888,red,Perennial,semi-irrigated,312,banana
131,98,58,31.004914,85.694554,6.193869,128.253617,red,Perennial,irrigated,315,banana
98,85,50,29.167766,77.740722,5.897015,102.397268,loamy,Perennial,irrigated,352,banana
123,91,60,30.12725,88.779792,6.168713,127.96834,red,Perennial,semi-irrigated,355,banana
121,93,60,29.3549,85.738513,6.367993,120.137688,red,Perennial,semi-irrigated,306,banana
120,95,54,31.879835,88.440584,6.41754,125.376749,loamy,Perennial,irrigated,344,banana
106,80,50,29.68722,82.987387,6.059698,112.771791,red,Perennial,irrigated,300,banana
132,95,54,30.045418,90.0,6.227739,123.41288,alluvial,Perennial,semi-irrigated,313,banana
99,87,50,29.410888,78.836104,6.258742,101.784029,loamy,Perennial,semi-irrigated,326,banana
131,92,57,30.236555,87.269959,6.357352,125.604334,alluvial,Perennial,semi-irrigated,313,banana
112,80,53,29.827876,82.09383,5.781003,116.348285,alluvial,Perennial,irrigated,355,banana
99,65,45,24.27994,72.391918,5.65271,89.44485,loamy,Perennial,semi-irrigated,352,banana
121,81,58,26.927792,81.965663,5.888014,110.235326,alluvial,Perennial,irrigated,333,banana
87,65,46,25.973094,75.411015,5.712652,91.829432,alluvial,Perennial,irrigated,314,banana
92,74,45,26.028613,76.235688,5.729542,94.720683,alluvial,Perennial,semi-irrigated,349,banana
119,97,59,30.656432,89.020874,6.178129,122.692369,loamy,Perennial,irrigated,360,banana
124,99,55,31.300888,89.430697,6.400395,122.359064,loamy,Perennial,semi-irrigated,307,banana
119,89,56,29.500671,85.121823,6.18441,127.310493,alluvial,Perennial,semi-irrigated,333,banana
119,90,58,31.912995,88.426255,6.16838,127.386059,alluvial,Perennial,semi-irrigated,303,banana
112,82,55,29.608395,81.84465,6.158883,114.968956,red,Perennial,semi-irrigated,327,banana
103,90,53,28.480318,85.549499,6.119882,101.827527,alluvial,Perennial,semi-irrigated,344,banana
109,83,54,29.586911,85.449576,6.225795,104.467825,red,Perennial,irrigated,329,banana
96,75,52,27.45539,76.975017,5.843088,106.553821,alluvial,Perennial,semi-irrigated,320,banana
87,67,48,25.532094,72.452654,5.846647,98.322069,loamy,Perennial,irrigated,313,banana
108,80,54,28.159334,78.626956,5.844579,108.089426,loamy,Perennial,semi-irrigated,350,banana
99,75,53,29.332846,83.70959,5.918479,111.512647,loamy,Perennial,irrigated,315,banana
103,84,56,29.071516,77.946109,6.0739,101.803042,red,Perennial,irrigated,311,banana
115,83,54,28.015057,84.738512,5.90745,117.277086,alluvial,Perennial,semi-irrigated,315,banana
82,75,45,24.512059,74.575872,5.5,94.301521,alluvial,Perennial,semi-irrigated,347,banana
82,76,49,26.121577,75.302309,5.542607,101.24086,loamy,Perennial,semi-irrigated,344,banana
134,100,54,29.908141,90.0,6.273958,117.967162,alluvial,Perennial,semi-irrigated,355,banana
118,95,60,29.457757,85.95639,6.499921,116.958764,red,Perennial,semi-irrigated,353,banana
38,36,38,38.0,60.0,6.671962,106.3873,alluvial,Perennial,rainfed,365,mango
27,33,26,30.979249,46.439219,5.617768,91.426784,loamy,Perennial,rainfed,365,mango
13,20,26,26.646708,46.713265,4.844355,85.123952,loamy,Perennial,rainfed,365,mango
17,14,22,27.123987,42.850055,5.083365,86.679155,red,Perennial,rainfed,365,mango
33,34,35,36.800843,58.133272,6.890971,104.171511,alluvial,Perennial,semi-irrigated,365,mango
30,20,29,30.571986,47.751345,6.104509,86.856708,red,Perennial,semi-irrigated,365,mango
22,27,23,28.006112,49.732,6.121575,84.784008,alluvial,Perennial,rainfed,365,mango
14,15,22,25.626898,42.5417,4.976705,84.920434,loamy,Perennial,rainfed,365,mango
18,29,33,30.637901,48.985826,6.245124,85.953868,alluvial,Perennial,rainfed,365,mango
26,26,25,35.150727,49.701896,6.292487,97.188216,loamy,Perennial,rainfed,365,mango
13,13,23,24.0,41.815301,5.016012,85.741402,red,Perennial,semi-irrigated,365,mango
24,22,22,28.089698,53.860863,6.032028,90.83472,alluvial,Perennial,semi-irrigated,365,mango
17,30,28,28.965929,52.664486,5.174825,99.713568,red,Perennial,rainfed,365,mango
20,18,30,29.533144,53.112285,6.083231,104.702217,alluvial,Perennial,semi-irrigated,365,mango
10,18,21,24.993753,41.402446,4.592818,80.0,red,Perennial,rainfed,365,mango
29,23,36,33.536548,53.130135,5.919363,96.2746,loamy,Perennial,semi-irrigated,365,mango
11,18,24,25.926671,45.617518,5.127616,80.0,loamy,Perennial,semi-irrigated,365,mango
9,15,21,27.138095,40.289315,4.545152,80.0,loamy,Perennial,rainfed,365,mango
14,10,28,25.327135,43.835527,4.678468,85.84204,loamy,Perennial,semi-irrigated,365,mango
38,32,40,34.641004,59.272391,6.328155,103.452725,red,Perennial,rainfed,365,mango
13,12,20,24.333175,44.26864,4.848628,83.433826,alluvial,Perennial,rainfed,365,mango
15,32,28,32.541947,49.323016,6.184042,92.063726,loamy,Perennial,semi-irrigated,365,mango
18,21,25,31.072567,51.117124,6.014887,99.559586,loamy,Perennial,semi-irrigated,365,mango
10,22,25,27.257956,40.0,5.024047,84.380821,alluvial,Perennial,rainfed,365,mango
17,26,35,33.459949,47.289307,5.44434,98.766569,alluvial,Perennial,rainfed,365,mango
7,19,26,25.291071,42.967395,4.906654,80.0,loamy,Perennial,rainfed,365,mango
16,20,35,29.576204,52.450858,6.016521,87.779071,loamy,Perennial,semi-irrigated,365,mango
26,44,39,35.82817,55.848441,6.836192,104.299308,red,Perennial,semi-irrigated,365,mango
40,40,40,36.884059,58.026642,7.0,106.393637,red,Perennial,semi-irrigated,365,mango
17,34,30,32.706621,48.217873,6.311293,99.802044,alluvial,Perennial,rainfed,365,mango
32,45,40,37.019342,56.875744,6.793939,106.295247,red,Perennial,rainfed,365,mango
31,40,39,36.057954,56.837178,6.905966,110.0,red,Perennial,semi-irrigated,365,mango
40,44,40,37.050911,53.986629,6.343848,110.0,loamy,Perennial,rainfed,365,mango
13,17,25,24.0,40.404743,4.778664,82.207802,alluvial,Perennial,rainfed,365,mango
38,38,40,37.280503,54.836498,6.537979,108.666974,red,Perennial,rainfed,365,mango
34,36,36,35.742613,60.0,6.731,108.085601,alluvial,Perennial,rainfed,365,mango
6,20,22,25.872407,45.544864,4.524192,81.464578,loamy,Perennial,rainfed,365,mango
32,38,39,35.258898,57.562567,6.383677,100.745324,alluvial,Perennial,semi-irrigated,365,mango
33,37,31,36.183234,55.745791,6.879613,105.904547,red,Perennial,semi-irrigated,365,mango
10,13,22,26.176342,43.85227,4.727605,86.414371,red,Perennial,rainfed,365,mango
28,40,38,35.754302,54.790903,6.4539,104.882583,alluvial,Perennial,rainfed,365,mango
19,24,28,34.633749,49.086926,5.805479,90.427945,loamy,Perennial,semi-irrigated,365,mango
8,19,24,25.981617,40.772328,4.594659,85.478275,red,Perennial,rainfed,365,mango
19,20,30,30.021035,45.466033,5.708901,92.046076,red,Perennial,rainfed,365,mango
39,38,34,37.389161,57.387192,6.434275,107.625308,loamy,Perennial,rainfed,365,mango
11,12,24,24.874894,44.344328,4.955602,80.053052,alluvial,Perennial,rainfed,365,mango
9,10,23,24.982129,45.92385,4.5,87.351864,loamy,Perennial,rainfed,365,mango
13,15,21,25.719031,40.374207,4.769433,83.972699,loamy,Perennial,semi-irrigated,365,mango
15,33,30,28.97432,55.195899,5.450701,94.243533,alluvial,Perennial,semi-irrigated,365,mango
32,22,32,27.534837,51.648225,6.426514,100.373229,red,Perennial,semi-irrigated,365,mango
35,45,40,36.228754,57.391675,6.836895,108.160825,alluvial,Perennial,semi-irrigated,365,mango
20,30,30,31.211933,53.683498,6.220808,94.575324,loamy,Perennial,rainfed,365,mango
